Variable,A,A,B,B,B,B,C,C,C,C
4907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4908,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4909,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4910,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
4911,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4912,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4913,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
4914,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4915,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
4916,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
4917,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4918,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4919,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
4920,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4921,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4922,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4923,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
4924,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4925,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4926,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4927,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
4928,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
4929,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
4930,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4931,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4932,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
4933,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4934,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4935,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
4936,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4937,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4938,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4939,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
4940,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
4941,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4942,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
4943,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4944,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4945,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4946,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4947,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4948,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4949,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4950,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
4951,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4952,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4953,1.0,0.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
4954,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4955,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
4956,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4957,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4958,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
4959,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4960,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4961,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
4962,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4963,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4964,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4965,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4966,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4967,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4968,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4969,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4970,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4971,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4972,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4973,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4974,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4975,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4976,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4977,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
4978,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4979,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
4980,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4981,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
4982,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4983,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4984,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4985,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4986,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
4987,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4988,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4989,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
4990,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4991,1.0,0.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
4992,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4993,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
4994,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4995,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4996,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
4997,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
4998,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
4999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5001,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5002,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5003,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5004,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5005,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5006,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5007,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5008,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5009,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5010,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5011,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5012,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5013,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5014,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5016,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5017,1.0,0.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5018,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5019,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5020,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5021,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5022,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5023,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5024,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5025,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5026,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5027,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5028,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5029,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5030,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5031,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5032,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5033,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5034,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5035,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5036,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5038,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5039,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5040,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5041,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5042,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5043,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5044,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5045,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5046,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5047,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5048,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5049,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5050,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5051,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5052,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5053,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5054,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5055,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5056,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5057,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5058,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5059,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
5060,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5061,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5062,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5063,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5064,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5065,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5066,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5067,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5069,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5070,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5071,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5072,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5073,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5074,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5075,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5076,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5077,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5078,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
5079,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5080,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5081,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5082,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5083,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5084,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5085,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5086,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5087,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5088,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5089,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5090,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5091,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5092,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5093,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5094,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5095,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5096,1.0,0.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5097,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5098,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5099,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5100,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5101,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5102,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5103,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5104,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5105,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5106,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5107,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5109,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5110,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5111,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5112,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5113,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5114,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5115,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5116,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5117,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5118,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5119,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5120,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5121,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5122,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5123,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5125,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5126,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
5127,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5128,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5129,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5130,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5131,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5132,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5133,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5134,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5135,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5136,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5137,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5138,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5139,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5140,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5141,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5142,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5143,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5144,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5145,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5147,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5148,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5149,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5150,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5151,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5152,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5153,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5154,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5155,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5156,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5157,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5158,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5159,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5160,0.5,0.5,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5161,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5162,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5163,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5164,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5165,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5166,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5167,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5168,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5169,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5170,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5171,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5172,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5173,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5174,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5175,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5176,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5177,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5178,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5179,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5180,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5181,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5182,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5183,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5184,1.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5185,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5186,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5187,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5188,0.0,1.0,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5189,0.5,0.5,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.25
5190,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5191,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5192,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5193,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5194,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5195,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5196,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5197,0.5,0.5,0.25,0.25,0.25,0.25,0.0,1.0,0.0,0.0
5198,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
5199,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5200,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5201,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5202,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5203,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5204,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5205,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5206,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5207,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5208,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
5209,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5210,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5211,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5212,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0
5213,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
5214,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5215,0.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
5216,0.0,1.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0
5217,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5219,0.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5220,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5221,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5222,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5223,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5224,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
5225,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5226,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,0.0
5227,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25
5228,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5229,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5230,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.25,0.25
5231,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
